transaction_id,account_id,transaction_date,transaction_type,amount,merchant,location,channel,is_fraud
17877,ACC00826,2025-02-03 05:31:00,Payment,133.88,Reliance,Pune,Mobile,0
17878,ACC00687,2025-03-04 19:07:00,Payment,287.24,Myntra,Ahmedabad,Branch,0
17879,ACC00932,2025-08-01 00:52:00,Payment,34.8,Zomato,Mumbai,POS,0
17880,ACC00994,2025-07-02 15:11:00,Withdrawal,67.89,Walmart,Ahmedabad,POS,0
17881,ACC00540,2025-08-22 19:48:00,Payment,206.51,Walmart,Ahmedabad,ATM,0
17882,ACC00501,2025-07-31 17:55:00,Payment,197.33,Reliance,Bangalore,POS,0
17883,ACC00117,2025-01-22 23:29:00,Payment,264.44,Local Store,Mumbai,Online,0
17884,ACC00586,2025-07-15 00:24:00,Payment,282.5,Zomato,Bangalore,ATM,0
17885,ACC00060,2025-01-25 21:07:00,Transfer,254.32,Myntra,Delhi,Branch,0
17886,ACC00383,2025-09-08 20:54:00,Payment,220.01,Travel Agency,Bangalore,Branch,0
17887,ACC00825,2025-11-28 02:59:00,Payment,191.66,Flipkart,Chennai,ATM,0
17888,ACC00253,2025-08-02 15:07:00,Payment,352.4,DMart,Delhi,ATM,0
17889,ACC00221,2025-11-13 11:22:00,Withdrawal,19.31,Uber,Delhi,Online,0
17890,ACC00998,2025-04-09 02:43:00,Withdrawal,849.23,Electronics Store,Hyderabad,Branch,0
17891,ACC00862,2025-06-18 01:38:00,Purchase,20.0,BookMyShow,Kolkata,Mobile,0
17892,ACC00895,2025-04-01 18:24:00,Transfer,61.61,DMart,Mumbai,Branch,0
17893,ACC00338,2025-02-16 22:08:00,Purchase,144.49,Local Store,Kolkata,ATM,0
17894,ACC00028,2025-09-21 21:53:00,Payment,355.18,Amazon,Kolkata,Online,0
17895,ACC00617,2025-11-14 15:44:00,Withdrawal,9.07,BookMyShow,Mumbai,Online,0
17896,ACC00591,2025-10-15 08:24:00,Purchase,176.25,Flipkart,Chennai,Mobile,0
17897,ACC00522,2025-05-14 18:23:00,Deposit,400.37,Reliance,Chennai,POS,0
17898,ACC00749,2025-12-28 11:10:00,Payment,490.06,Walmart,Kolkata,POS,0
17899,ACC00685,2025-06-12 11:16:00,Transfer,90.26,BookMyShow,Delhi,ATM,0
17900,ACC00863,2025-01-25 14:58:00,Purchase,134.18,Local Store,Hyderabad,Branch,0
17901,ACC00001,2025-11-08 02:32:00,Transfer,97.89,Zomato,Chennai,Online,0
17902,ACC00619,2025-05-24 23:40:00,Withdrawal,122.4,Swiggy,Hyderabad,ATM,0
17903,ACC00698,2025-05-07 06:34:00,Transfer,64.6,Travel Agency,Delhi,Online,0
17904,ACC00744,2025-07-08 16:27:00,Transfer,74.5,Reliance,Mumbai,Mobile,0
17905,ACC00379,2025-09-29 15:28:00,Transfer,279.88,Amazon,Pune,Online,0
17906,ACC00729,2025-02-11 03:13:00,Deposit,206.77,Zomato,Hyderabad,POS,0
17907,ACC00667,2025-08-23 16:56:00,Deposit,296.36,Uber,Pune,Online,0
17908,ACC00351,2025-12-02 13:17:00,Deposit,224.53,Myntra,Hyderabad,Branch,0
17909,ACC00424,2025-06-11 14:08:00,Transfer,366.62,DMart,Bangalore,POS,0
17910,ACC00763,2025-08-04 15:39:00,Deposit,436.25,Zomato,Mumbai,Branch,0
17911,ACC00780,2025-04-29 23:33:00,Payment,31.76,Travel Agency,Mumbai,Branch,0
17912,ACC00718,2025-06-11 14:50:00,Withdrawal,77.15,Reliance,Chennai,Online,0
17913,ACC00440,2025-02-08 09:19:00,Payment,143.83,Zomato,Mumbai,Online,0
17914,ACC00457,2025-03-27 10:38:00,Transfer,177.21,Swiggy,Chennai,POS,0
17915,ACC00195,2025-10-26 17:36:00,Purchase,92.75,Myntra,Hyderabad,POS,0
17916,ACC00145,2025-06-18 15:51:00,Transfer,451.25,Walmart,Delhi,POS,0
17917,ACC00075,2025-09-28 20:24:00,Deposit,1312.84,Reliance,Delhi,Online,0
17918,ACC00149,2025-05-21 04:44:00,Deposit,218.36,Local Store,Mumbai,ATM,0
17919,ACC00555,2025-04-07 17:06:00,Transfer,197.22,Travel Agency,Bangalore,Online,0
17920,ACC00431,2025-07-26 02:42:00,Deposit,423.88,DMart,Mumbai,Online,0
17921,ACC00484,2025-06-17 15:45:00,Payment,28.05,Flipkart,Hyderabad,POS,0
17922,ACC00069,2025-02-04 07:49:00,Deposit,186.51,Amazon,Chennai,POS,0
17923,ACC00804,2025-03-03 02:57:00,Deposit,482.53,Flipkart,Ahmedabad,Branch,0
17924,ACC00810,2025-01-29 00:26:00,Transfer,95.28,Walmart,Mumbai,Online,1
17925,ACC00129,2025-05-09 22:58:00,Purchase,53.17,Amazon,Hyderabad,Mobile,0
17926,ACC00070,2025-11-26 12:20:00,Payment,150.53,Myntra,Delhi,ATM,0
17927,ACC00376,2025-12-29 16:49:00,Transfer,170.6,Electronics Store,Hyderabad,ATM,0
17928,ACC00345,2025-06-07 20:35:00,Deposit,73.06,Travel Agency,Bangalore,POS,0
17929,ACC00696,2025-04-11 05:17:00,Transfer,1474.63,Amazon,Chennai,Branch,0
17930,ACC00286,2025-07-29 18:59:00,Transfer,112.31,Uber,Bangalore,Mobile,0
17931,ACC00475,2025-04-16 21:40:00,Transfer,57.19,Local Store,Pune,Branch,0
17932,ACC00396,2025-10-14 18:20:00,Payment,165.07,Amazon,Ahmedabad,Branch,0
17933,ACC00545,2025-09-25 04:13:00,Purchase,449.38,Zomato,Kolkata,Mobile,0
17934,ACC00404,2025-01-24 11:45:00,Deposit,184.46,Uber,Pune,POS,0
17935,ACC00923,2025-03-15 15:24:00,Payment,294.59,Uber,Mumbai,ATM,0
17936,ACC00990,2025-12-08 02:04:00,Transfer,75.83,Swiggy,Ahmedabad,ATM,0
17937,ACC00301,2025-11-28 18:28:00,Transfer,802.47,Zomato,Kolkata,Mobile,0
17938,ACC00941,2025-03-08 20:52:00,Payment,317.89,Walmart,Kolkata,Mobile,0
17939,ACC00214,2025-04-21 21:08:00,Payment,516.82,Myntra,Hyderabad,POS,0
17940,ACC00573,2025-05-20 19:28:00,Purchase,261.17,Zomato,Chennai,Mobile,1
17941,ACC00935,2025-05-06 10:49:00,Withdrawal,413.59,Reliance,Hyderabad,POS,0
17942,ACC00724,2025-08-19 15:17:00,Transfer,75.71,Travel Agency,Kolkata,Branch,0
17943,ACC00377,2025-04-16 06:58:00,Purchase,110.9,Reliance,Delhi,ATM,0
17944,ACC00662,2025-11-22 22:36:00,Transfer,696.79,Reliance,Pune,POS,0
17945,ACC00384,2025-10-26 16:16:00,Payment,862.42,Amazon,Bangalore,Online,1
17946,ACC00772,2025-12-17 17:24:00,Payment,57.57,DMart,Pune,Branch,0
17947,ACC00157,2025-09-01 08:19:00,Purchase,232.7,Travel Agency,Hyderabad,Branch,0
17948,ACC00224,2025-05-08 06:31:00,Transfer,117.81,Uber,Chennai,ATM,0
17949,ACC00744,2025-11-30 02:56:00,Withdrawal,90.28,Zomato,Mumbai,Branch,0
17950,ACC00957,2025-07-20 16:16:00,Purchase,241.01,Reliance,Ahmedabad,Online,0
17951,ACC00083,2025-03-16 12:49:00,Transfer,567.34,Travel Agency,Kolkata,POS,0
17952,ACC00422,2025-01-09 07:04:00,Payment,284.76,Swiggy,Delhi,Mobile,0
17953,ACC00291,2025-03-23 15:30:00,Payment,131.69,Myntra,Bangalore,Online,0
17954,ACC00151,2025-05-07 04:20:00,Purchase,303.34,Travel Agency,Hyderabad,Online,0
17955,ACC00380,2025-11-08 21:44:00,Transfer,126.47,Reliance,Mumbai,Online,0
17956,ACC00608,2025-03-14 22:54:00,Payment,273.72,Local Store,Mumbai,Online,0
17957,ACC00130,2025-04-17 03:53:00,Deposit,732.5,DMart,Hyderabad,POS,0
17958,ACC00931,2025-10-27 13:37:00,Purchase,22.71,Amazon,Bangalore,POS,1
17959,ACC00191,2025-04-02 22:45:00,Deposit,402.32,DMart,Ahmedabad,ATM,0
17960,ACC00629,2025-01-21 01:01:00,Payment,38.9,Electronics Store,Bangalore,Mobile,0
17961,ACC00583,2025-05-02 09:18:00,Withdrawal,619.14,Swiggy,Pune,Online,0
17962,ACC00300,2025-12-09 10:46:00,Deposit,95.87,Myntra,Mumbai,ATM,0
17963,ACC00948,2025-02-15 06:48:00,Withdrawal,53.64,Uber,Mumbai,POS,0
17964,ACC00113,2025-10-04 12:07:00,Purchase,363.31,Electronics Store,Pune,POS,0
17965,ACC00294,2025-03-30 21:54:00,Deposit,260.91,Travel Agency,Mumbai,Mobile,0
17966,ACC00916,2025-02-14 05:50:00,Payment,66.74,Swiggy,Ahmedabad,POS,0
17967,ACC00479,2025-08-22 13:36:00,Payment,51.78,Myntra,Bangalore,Online,0
17968,ACC00350,2025-04-09 09:02:00,Payment,150.28,BookMyShow,Mumbai,Branch,0
17969,ACC00756,2025-05-25 16:07:00,Payment,54.38,Uber,Mumbai,Online,0
17970,ACC00785,2025-03-07 10:10:00,Purchase,62.71,Local Store,Ahmedabad,POS,0
17971,ACC00707,2025-11-07 06:42:00,Deposit,203.49,Walmart,Kolkata,ATM,0
17972,ACC00786,2025-11-09 02:08:00,Purchase,69.0,DMart,Ahmedabad,Online,0
17973,ACC00020,2025-11-19 09:31:00,Payment,277.7,Amazon,Mumbai,Online,0
17974,ACC00620,2025-08-05 11:55:00,Payment,804.44,Walmart,Kolkata,Branch,0
17975,ACC00624,2025-07-02 14:22:00,Transfer,156.25,Flipkart,Delhi,Branch,0
17976,ACC00188,2025-05-28 08:34:00,Withdrawal,206.47,Electronics Store,Kolkata,Mobile,0
17977,ACC00977,2025-01-24 23:17:00,Transfer,1363.89,Walmart,Kolkata,Mobile,0
17978,ACC00850,2025-04-23 19:54:00,Payment,55.28,Flipkart,Chennai,POS,0
17979,ACC00053,2025-01-05 10:48:00,Payment,596.59,Myntra,Ahmedabad,POS,0
17980,ACC00413,2025-02-11 23:19:00,Deposit,528.93,Flipkart,Ahmedabad,POS,0
17981,ACC00328,2025-02-07 13:12:00,Purchase,425.95,Local Store,Hyderabad,ATM,0
17982,ACC00920,2025-07-03 07:03:00,Deposit,659.68,Travel Agency,Pune,Mobile,0
17983,ACC00998,2025-01-30 09:02:00,Purchase,239.98,Zomato,Delhi,Mobile,0
17984,ACC00109,2025-12-03 04:03:00,Purchase,101.2,Uber,Pune,Branch,0
17985,ACC00974,2025-04-15 09:19:00,Transfer,541.62,Uber,Pune,Online,0
17986,ACC00084,2025-07-31 13:20:00,Transfer,562.75,Uber,Delhi,Branch,0
17987,ACC00360,2025-06-29 21:52:00,Payment,547.47,BookMyShow,Ahmedabad,Branch,0
17988,ACC00879,2025-09-18 11:43:00,Transfer,189.52,Reliance,Hyderabad,ATM,0
17989,ACC00266,2025-10-11 22:37:00,Deposit,88.57,Walmart,Chennai,ATM,0
17990,ACC00917,2025-05-31 13:44:00,Transfer,219.5,Travel Agency,Mumbai,ATM,0
17991,ACC00569,2025-01-20 21:31:00,Payment,465.09,Amazon,Hyderabad,Online,0
17992,ACC00829,2025-11-24 21:44:00,Transfer,504.9,Local Store,Ahmedabad,Mobile,0
17993,ACC00253,2025-07-02 19:04:00,Purchase,117.96,Amazon,Pune,Mobile,1
17994,ACC00060,2025-04-09 12:11:00,Payment,248.48,Amazon,Bangalore,ATM,0
17995,ACC00717,2025-04-24 23:45:00,Payment,48.97,Travel Agency,Mumbai,Mobile,0
17996,ACC00691,2025-07-25 21:59:00,Withdrawal,485.39,Walmart,Mumbai,ATM,0
17997,ACC00996,2025-01-29 19:01:00,Transfer,82.82,Local Store,Chennai,Branch,0
17998,ACC00464,2025-01-11 19:05:00,Payment,397.52,Myntra,Ahmedabad,Online,0
17999,ACC00890,2025-09-13 04:19:00,Withdrawal,57.44,DMart,Mumbai,POS,0
18000,ACC00854,2025-06-25 14:38:00,Transfer,508.47,Amazon,Pune,ATM,0
18001,ACC00853,2025-02-18 06:53:00,Purchase,250.09,Myntra,Bangalore,POS,0
18002,ACC00115,2025-04-09 22:48:00,Withdrawal,82.98,Walmart,Hyderabad,Branch,0
18003,ACC00960,2025-11-17 14:41:00,Purchase,361.9,Local Store,Pune,ATM,0
18004,ACC00980,2025-04-26 16:29:00,Transfer,100.45,Flipkart,Ahmedabad,Mobile,0
18005,ACC00951,2025-08-28 08:29:00,Transfer,383.58,Myntra,Bangalore,Online,0
18006,ACC00585,2025-07-27 14:26:00,Payment,137.81,Myntra,Delhi,Branch,0
18007,ACC00399,2025-07-14 06:08:00,Purchase,32.43,Myntra,Ahmedabad,Online,0
18008,ACC00292,2025-08-16 11:34:00,Transfer,67.87,BookMyShow,Delhi,ATM,0
18009,ACC00504,2025-08-07 02:30:00,Purchase,117.87,Uber,Pune,ATM,0
18010,ACC00484,2025-06-04 17:40:00,Transfer,712.08,Amazon,Kolkata,Mobile,0
18011,ACC00234,2025-06-26 15:53:00,Payment,446.37,Travel Agency,Kolkata,POS,0
18012,ACC00469,2025-05-12 23:33:00,Deposit,919.53,Amazon,Mumbai,ATM,0
18013,ACC00415,2025-10-13 00:44:00,Deposit,947.32,Walmart,Pune,Branch,0
18014,ACC00601,2025-09-08 12:05:00,Transfer,106.19,Local Store,Chennai,Branch,0
18015,ACC00226,2025-06-15 13:08:00,Transfer,150.13,Amazon,Kolkata,ATM,0
18016,ACC00170,2025-02-26 01:42:00,Transfer,120.15,BookMyShow,Kolkata,Mobile,0
18017,ACC00973,2025-09-02 23:44:00,Transfer,92.62,Myntra,Delhi,Mobile,0
18018,ACC00629,2025-05-23 11:30:00,Withdrawal,28.75,Myntra,Delhi,POS,0
18019,ACC00535,2025-12-10 05:46:00,Purchase,178.62,Flipkart,Chennai,Online,1
18020,ACC00053,2025-12-08 12:15:00,Transfer,50.12,Zomato,Chennai,Online,0
18021,ACC00743,2025-12-02 20:30:00,Withdrawal,175.18,Amazon,Mumbai,Branch,0
18022,ACC00368,2025-12-31 04:35:00,Withdrawal,1503.83,Myntra,Chennai,Branch,0
18023,ACC00923,2025-09-12 22:27:00,Deposit,108.92,Myntra,Mumbai,Mobile,1
18024,ACC00964,2025-02-14 20:43:00,Payment,220.25,Electronics Store,Hyderabad,Mobile,0
18025,ACC00204,2025-05-24 11:51:00,Transfer,448.83,Local Store,Hyderabad,Online,0
18026,ACC00837,2025-04-22 12:37:00,Withdrawal,239.92,Reliance,Mumbai,Mobile,0
18027,ACC00901,2025-01-01 13:26:00,Withdrawal,242.86,Reliance,Chennai,Mobile,0
18028,ACC00865,2025-08-12 06:34:00,Purchase,126.17,Myntra,Kolkata,Mobile,0
18029,ACC00798,2025-11-20 01:28:00,Deposit,143.76,DMart,Pune,Online,0
18030,ACC00826,2025-05-20 04:19:00,Purchase,69.41,Flipkart,Bangalore,ATM,0
18031,ACC00927,2025-02-04 20:22:00,Withdrawal,422.44,BookMyShow,Bangalore,POS,0
18032,ACC00822,2025-06-24 23:01:00,Payment,31.77,Uber,Pune,Branch,0
18033,ACC00054,2025-04-15 07:18:00,Payment,478.71,Reliance,Chennai,POS,0
18034,ACC00212,2025-12-28 21:52:00,Transfer,44.54,Local Store,Pune,Online,0
18035,ACC00537,2025-01-19 22:00:00,Withdrawal,474.66,Amazon,Pune,ATM,0
18036,ACC00018,2025-02-17 10:34:00,Deposit,127.25,Swiggy,Kolkata,Online,0
18037,ACC00966,2025-09-10 09:38:00,Transfer,52.89,Reliance,Kolkata,ATM,0
18038,ACC00096,2025-06-28 03:10:00,Payment,323.53,Walmart,Hyderabad,Online,0
18039,ACC00297,2025-11-27 13:31:00,Withdrawal,458.87,Uber,Chennai,Online,0
18040,ACC00596,2025-01-14 10:32:00,Withdrawal,116.97,Zomato,Delhi,POS,0
18041,ACC00508,2025-08-12 20:17:00,Transfer,372.64,Travel Agency,Chennai,Online,0
18042,ACC00826,2025-06-27 18:07:00,Purchase,18.45,Reliance,Hyderabad,Online,0
18043,ACC00255,2025-02-02 11:03:00,Payment,48.4,BookMyShow,Pune,Online,0
18044,ACC00648,2025-04-15 16:57:00,Withdrawal,660.11,Flipkart,Mumbai,Branch,0
18045,ACC00933,2025-12-04 04:45:00,Withdrawal,144.94,Reliance,Ahmedabad,ATM,0
18046,ACC00661,2025-05-05 03:07:00,Withdrawal,28.16,Travel Agency,Mumbai,ATM,0
18047,ACC00141,2025-08-11 01:12:00,Withdrawal,90.12,BookMyShow,Kolkata,Online,0
18048,ACC00552,2025-08-22 23:47:00,Withdrawal,72.0,Amazon,Delhi,Branch,0
18049,ACC00426,2025-06-02 21:31:00,Transfer,153.55,Swiggy,Delhi,POS,0
18050,ACC00101,2025-11-10 13:58:00,Purchase,125.12,BookMyShow,Ahmedabad,ATM,0
18051,ACC00806,2025-10-09 00:48:00,Purchase,216.79,Uber,Bangalore,Online,0
18052,ACC00177,2025-08-03 01:20:00,Purchase,169.11,Myntra,Bangalore,ATM,0
18053,ACC00807,2025-08-28 14:02:00,Purchase,706.09,Myntra,Ahmedabad,Mobile,0
18054,ACC00654,2025-10-04 23:46:00,Withdrawal,277.15,Flipkart,Delhi,Branch,0
18055,ACC00783,2025-06-07 18:10:00,Purchase,286.48,Flipkart,Pune,POS,0
18056,ACC00332,2025-02-16 14:04:00,Payment,581.24,Local Store,Mumbai,Branch,0
18057,ACC00087,2025-11-17 13:19:00,Withdrawal,122.88,Flipkart,Mumbai,Mobile,0
18058,ACC00650,2025-09-21 01:11:00,Payment,51.32,BookMyShow,Chennai,Mobile,0
18059,ACC00556,2025-03-18 01:44:00,Transfer,606.05,Myntra,Kolkata,POS,0
18060,ACC00848,2025-04-16 22:11:00,Deposit,207.65,Swiggy,Chennai,POS,0
18061,ACC00635,2025-08-05 22:21:00,Purchase,208.38,Swiggy,Delhi,Mobile,0
18062,ACC00144,2025-08-14 03:13:00,Withdrawal,96.22,Zomato,Mumbai,Branch,0
18063,ACC00451,2025-08-18 16:47:00,Payment,97.82,Amazon,Mumbai,Branch,0
18064,ACC00477,2025-06-13 21:04:00,Payment,422.73,Electronics Store,Pune,POS,0
18065,ACC00721,2025-02-21 18:14:00,Deposit,485.25,Reliance,Ahmedabad,ATM,0
18066,ACC00265,2025-11-16 13:40:00,Purchase,396.96,Myntra,Mumbai,Online,0
18067,ACC00324,2025-10-17 14:22:00,Transfer,400.6,Reliance,Chennai,Online,0
18068,ACC00939,2025-01-03 19:59:00,Withdrawal,320.23,Electronics Store,Mumbai,POS,0
18069,ACC00418,2025-05-22 11:26:00,Transfer,206.75,Uber,Delhi,Mobile,0
18070,ACC00659,2025-08-01 16:43:00,Withdrawal,152.11,Flipkart,Delhi,ATM,0
18071,ACC00246,2025-12-23 00:36:00,Deposit,608.09,Uber,Pune,ATM,0
18072,ACC00492,2025-07-15 22:09:00,Withdrawal,124.75,Flipkart,Bangalore,Mobile,0
18073,ACC00837,2025-07-16 13:31:00,Purchase,262.43,Uber,Pune,POS,0
18074,ACC00492,2025-06-28 17:55:00,Withdrawal,81.12,Myntra,Pune,Mobile,0
18075,ACC00883,2025-10-30 15:56:00,Withdrawal,93.76,Zomato,Pune,ATM,0
18076,ACC00112,2025-08-25 03:16:00,Deposit,143.14,Reliance,Mumbai,Branch,0
18077,ACC00685,2025-01-31 22:51:00,Transfer,81.13,DMart,Pune,Mobile,0
18078,ACC00745,2025-12-29 16:34:00,Withdrawal,402.56,Local Store,Bangalore,Online,0
18079,ACC00262,2025-06-01 16:17:00,Purchase,47.09,Uber,Pune,Mobile,0
18080,ACC00661,2025-09-09 11:13:00,Withdrawal,200.18,Uber,Delhi,Branch,0
18081,ACC00781,2025-10-19 11:30:00,Deposit,206.96,Zomato,Kolkata,Online,0
18082,ACC00148,2025-03-24 15:40:00,Payment,29.64,Reliance,Chennai,POS,0
18083,ACC00584,2025-09-14 19:17:00,Transfer,116.63,BookMyShow,Pune,Online,0
18084,ACC00817,2025-05-22 05:20:00,Withdrawal,234.09,Uber,Chennai,ATM,0
18085,ACC00283,2025-02-03 06:53:00,Deposit,278.31,Travel Agency,Pune,Mobile,0
18086,ACC00732,2025-03-18 19:40:00,Transfer,147.78,Flipkart,Pune,Online,0
18087,ACC00445,2025-05-08 14:42:00,Transfer,356.7,Swiggy,Ahmedabad,POS,0
18088,ACC00400,2025-04-23 17:09:00,Transfer,162.5,BookMyShow,Delhi,POS,0
18089,ACC00628,2025-08-01 17:30:00,Transfer,183.76,Uber,Ahmedabad,POS,0
18090,ACC00452,2025-05-01 03:08:00,Withdrawal,233.14,Travel Agency,Chennai,Online,0
18091,ACC00251,2025-09-12 15:18:00,Deposit,458.06,BookMyShow,Kolkata,Mobile,0
18092,ACC00315,2025-11-03 05:48:00,Purchase,92.23,Local Store,Mumbai,ATM,0
18093,ACC00487,2025-08-01 07:39:00,Withdrawal,111.41,Walmart,Ahmedabad,Online,0
18094,ACC00550,2025-07-07 07:23:00,Payment,92.86,Uber,Delhi,Branch,0
18095,ACC00972,2025-10-12 14:36:00,Deposit,130.03,Myntra,Hyderabad,ATM,0
18096,ACC00240,2025-01-17 21:30:00,Payment,754.64,DMart,Delhi,ATM,0
18097,ACC00632,2025-03-16 20:29:00,Transfer,321.41,Amazon,Delhi,ATM,0
18098,ACC00744,2025-08-11 02:44:00,Purchase,58.49,Local Store,Kolkata,Branch,0
18099,ACC00341,2025-10-27 10:19:00,Purchase,99.44,BookMyShow,Hyderabad,Online,0
18100,ACC00419,2025-09-11 04:44:00,Purchase,263.16,BookMyShow,Delhi,Online,0
18101,ACC00626,2025-11-05 13:28:00,Purchase,73.22,Electronics Store,Pune,ATM,0
18102,ACC00709,2025-05-22 06:30:00,Payment,87.76,Amazon,Hyderabad,ATM,0
18103,ACC00289,2025-05-25 13:39:00,Withdrawal,695.73,BookMyShow,Pune,Online,0
18104,ACC00836,2025-09-05 19:17:00,Transfer,98.16,Zomato,Hyderabad,Branch,0
18105,ACC00040,2025-06-08 01:27:00,Withdrawal,470.91,Uber,Delhi,Branch,0
18106,ACC00312,2025-02-19 22:05:00,Withdrawal,636.08,Swiggy,Hyderabad,Mobile,0
18107,ACC00146,2025-04-26 03:32:00,Withdrawal,87.05,BookMyShow,Bangalore,Branch,0
18108,ACC00200,2025-07-07 05:42:00,Deposit,74.44,Amazon,Pune,Online,0
18109,ACC00303,2025-04-26 07:57:00,Transfer,137.53,Uber,Mumbai,Mobile,0
18110,ACC00678,2025-09-13 22:50:00,Purchase,61.03,Uber,Pune,Mobile,0
18111,ACC00765,2025-12-15 03:07:00,Payment,204.6,Swiggy,Ahmedabad,Branch,0
18112,ACC00067,2025-04-18 01:18:00,Deposit,147.58,Amazon,Mumbai,Mobile,0
18113,ACC00912,2025-01-14 16:56:00,Deposit,259.97,DMart,Delhi,Branch,0
18114,ACC00470,2025-11-21 00:34:00,Purchase,732.85,Reliance,Hyderabad,POS,0
18115,ACC00354,2025-02-22 22:48:00,Withdrawal,410.54,Zomato,Ahmedabad,POS,0
18116,ACC00357,2025-02-21 15:31:00,Deposit,295.67,Travel Agency,Ahmedabad,Online,0
18117,ACC00586,2025-11-23 20:51:00,Payment,25.38,Reliance,Bangalore,Online,0
18118,ACC00112,2025-11-10 16:40:00,Withdrawal,282.41,DMart,Pune,Branch,0
18119,ACC00312,2025-07-12 23:14:00,Withdrawal,1014.98,Uber,Delhi,Mobile,0
18120,ACC00280,2025-04-15 01:36:00,Withdrawal,8.93,Myntra,Chennai,Branch,0
18121,ACC00060,2025-09-12 09:40:00,Deposit,361.18,Zomato,Delhi,Online,0
18122,ACC00485,2025-11-13 07:56:00,Withdrawal,154.57,Electronics Store,Bangalore,Branch,0
18123,ACC00694,2025-11-07 15:51:00,Purchase,77.49,Uber,Bangalore,Online,0
18124,ACC00585,2025-11-07 07:28:00,Transfer,403.88,Local Store,Hyderabad,POS,0
18125,ACC00139,2025-05-09 08:23:00,Transfer,1001.95,Travel Agency,Mumbai,Branch,0
18126,ACC00833,2025-10-11 11:46:00,Transfer,393.56,DMart,Bangalore,ATM,0
18127,ACC00857,2025-12-24 16:18:00,Purchase,125.06,Electronics Store,Kolkata,Branch,0
18128,ACC00429,2025-03-22 01:41:00,Purchase,70.56,Uber,Ahmedabad,Online,0
18129,ACC00045,2025-06-10 09:29:00,Deposit,209.48,Reliance,Bangalore,ATM,0
18130,ACC00317,2025-04-19 06:38:00,Transfer,434.05,BookMyShow,Kolkata,Branch,0
18131,ACC00867,2025-05-15 09:00:00,Transfer,123.09,Swiggy,Mumbai,Branch,0
18132,ACC00092,2025-11-25 02:21:00,Purchase,135.59,Walmart,Hyderabad,Online,0
18133,ACC00073,2025-05-29 15:51:00,Transfer,3047.27,Zomato,Mumbai,Online,0
18134,ACC00220,2025-02-11 19:40:00,Payment,533.07,Uber,Chennai,POS,0
18135,ACC00037,2025-12-15 10:43:00,Transfer,572.57,BookMyShow,Bangalore,Branch,0
18136,ACC00203,2025-01-24 10:24:00,Deposit,42.09,Zomato,Bangalore,Online,0
18137,ACC00771,2025-12-13 23:24:00,Payment,89.37,Electronics Store,Pune,Branch,0
18138,ACC00819,2025-07-01 04:32:00,Purchase,195.33,Local Store,Chennai,Online,0
18139,ACC00172,2025-06-23 22:56:00,Deposit,66.61,Electronics Store,Pune,Mobile,0
18140,ACC00681,2025-06-09 20:25:00,Deposit,898.2,Zomato,Chennai,POS,0
18141,ACC00170,2025-12-25 06:22:00,Deposit,742.71,BookMyShow,Bangalore,Mobile,0
18142,ACC00462,2025-12-04 19:25:00,Transfer,106.32,Electronics Store,Kolkata,Mobile,0
18143,ACC00742,2025-06-19 02:21:00,Transfer,1079.14,Uber,Pune,Mobile,0
18144,ACC00864,2025-01-04 21:51:00,Purchase,180.5,BookMyShow,Chennai,POS,0
18145,ACC00895,2025-09-25 23:50:00,Deposit,2414.84,Myntra,Pune,POS,0
18146,ACC00676,2025-04-28 17:55:00,Purchase,209.49,Reliance,Kolkata,POS,0
18147,ACC00560,2025-12-15 07:45:00,Transfer,322.53,BookMyShow,Ahmedabad,ATM,0
18148,ACC00083,2025-04-01 09:18:00,Withdrawal,735.02,Swiggy,Kolkata,Online,0
18149,ACC00959,2025-11-04 17:58:00,Withdrawal,650.43,Flipkart,Pune,Branch,0
18150,ACC00193,2025-07-02 17:06:00,Transfer,302.09,Travel Agency,Ahmedabad,Branch,0
18151,ACC00354,2025-11-18 10:12:00,Deposit,157.41,Uber,Chennai,ATM,0
18152,ACC00495,2025-07-23 18:45:00,Purchase,303.12,Uber,Mumbai,ATM,0
18153,ACC00692,2025-07-19 04:58:00,Withdrawal,80.14,Flipkart,Kolkata,Mobile,0
18154,ACC00545,2025-01-31 07:39:00,Purchase,211.06,Walmart,Pune,Branch,0
18155,ACC00377,2025-10-26 05:34:00,Transfer,59.78,Local Store,Bangalore,Branch,0
18156,ACC00238,2025-05-24 22:51:00,Transfer,30.54,Zomato,Mumbai,Branch,1
18157,ACC00548,2025-07-30 15:47:00,Withdrawal,190.65,Amazon,Ahmedabad,Branch,0
18158,ACC00656,2025-11-27 15:23:00,Transfer,640.52,Amazon,Mumbai,ATM,0
18159,ACC00108,2025-12-01 02:46:00,Purchase,457.51,Swiggy,Kolkata,Mobile,0
18160,ACC00257,2025-07-19 20:02:00,Transfer,167.02,Local Store,Delhi,Branch,0
18161,ACC00283,2025-01-07 00:06:00,Withdrawal,1040.01,Swiggy,Chennai,Mobile,0
18162,ACC00373,2025-07-05 00:51:00,Payment,102.61,DMart,Kolkata,Mobile,0
18163,ACC00261,2025-04-14 05:27:00,Transfer,26.63,Travel Agency,Chennai,Branch,0
18164,ACC00469,2025-06-17 06:44:00,Purchase,20.45,Uber,Hyderabad,ATM,0
18165,ACC00791,2025-08-25 04:44:00,Payment,55.63,Walmart,Pune,Mobile,0
18166,ACC00097,2025-04-05 11:13:00,Purchase,410.19,BookMyShow,Pune,Mobile,0
